"shot_id","shot_made_flag"
1,0.37715162105932
8,0.317980187274277
17,0.750103765723072
20,0.783704367038012
33,0.379979588320163
34,0.460044573912556
35,0.436159748685502
36,0.449478214931585
37,0.6526130814354
38,0.383711547463309
45,0.392898702420925
50,0.286587558154936
55,0.387017967764232
60,0.353223268179042
66,0.372791308543248
67,0.30727707085512
71,0.349910765187821
80,0.299010001800087
85,0.329957312754919
86,0.604928727750704
95,0.602189276869801
104,0.352927872322242
113,0.346255737967045
123,0.332322122389916
126,0.830532996357042
133,0.663851467329919
141,0.246846920494536
144,0.41283755712905
150,0.76987104507446
152,0.388753371976439
153,0.76085275785491
156,0.363341941029096
159,0.925951601812377
165,0.784462759202026
172,0.407691628834917
182,0.951967416421362
192,0.360432721580674
193,0.760445342839558
196,0.307161687811968
202,0.311668644071706
210,0.311197229653109
211,0.352912699209567
228,0.974924539278998
257,0.424573269587365
260,0.415787561864758
264,0.403734503603051
267,0.559280228492196
279,0.951682322576896
282,0.398767297747879
293,0.384149148610948
299,0.766906631887412
300,0.584281609443077
301,0.764575811572708
317,0.336397628955848
327,0.34751201647337
328,0.345524175311629
335,0.433916650202819
346,0.730503308551454
348,0.292438548683176
365,0.432463695006436
390,0.737661163243391
391,0.727271436810854
392,0.71584841734362
397,0.373139687190747
418,0.369802065163793
428,0.274491006607916
434,0.591819405890532
439,0.40442525547657
440,0.362098516751787
456,0.350550804583182
459,0.310856084329869
472,0.410213105653936
480,0.279164396830852
491,0.353155844449519
497,0.305382486905315
509,0.37419087400921
511,0.383075758984512
523,0.340917192013392
533,0.390721562727099
544,0.381505915795399
546,0.3767514432555
555,0.738356293155583
558,0.394975535692055
560,0.345388157417918
573,0.298100670022125
591,0.37505319101959
596,0.356404740001966
597,0.344921552383682
601,0.575372680949733
605,0.436483623228422
617,0.3258590192536
628,0.276548335919704
634,0.364642359491898
646,0.266116274178864
649,0.401089452935648
651,0.735898485912196
654,0.750941958803306
656,0.428811043167015
657,0.433649356073217
669,0.326547218118639
670,0.951533573754836
693,0.558646052036973
694,0.282727834458909
699,0.406390570346573
711,0.32088034554718
718,0.350322587426923
722,0.336737809182176
723,0.375758689509369
725,0.679413985680733
734,0.358331570602075
735,0.415611080989461
737,0.758143296487725
746,0.341105674580631
747,0.632864374255658
766,0.383895371851288
767,0.340371712199995
771,0.287713487701589
773,0.299182331195405
774,0.414589754596868
783,0.302702587293372
784,0.350343431028485
789,0.332913207430589
792,0.345497217538689
804,0.332703409457719
809,0.339650386073687
812,0.32049855553861
813,0.342147170155668
817,0.30894698778128
820,0.345264905386462
825,0.324804395637603
826,0.358918385596396
829,0.437924438140928
855,0.378051654496245
859,0.770822045836448
862,0.363140798948302
870,0.360498754172961
876,0.401078824704766
880,0.334122870930357
886,0.984829832413399
889,0.829575907125633
891,0.426851278308435
897,0.983715156300333
902,0.394354536212619
903,0.3085818350954
908,0.351736163710514
909,0.379916982106596
920,0.313750408552674
922,0.422466601001042
924,0.673457459370043
932,0.354958894071735
934,0.378487124189761
937,0.333510360400582
941,0.348210761583087
943,0.316817579708743
950,0.390079044392274
952,0.366527415167712
954,0.951801568822687
963,0.296718495027098
975,0.350548440212192
979,0.410472767698083
981,0.364339589477803
983,0.33414270552329
985,0.431725249325241
989,0.39914486857349
995,0.414851976789494
998,0.41027898059312
1008,0.27228370840236
1019,0.735138544646321
1023,0.410835858513294
1026,0.341907508613657
1029,0.615053450663953
1034,0.806035593182807
1036,0.546211050459231
1038,0.349991969456645
1039,0.604340901391355
1051,0.367411872258764
1052,0.308020715039567
1066,0.2964176860269
1087,0.251635312478993
1092,0.344746432123028
1094,0.837682498696612
1098,0.417900442670929
1099,0.345523178444917
1102,0.348953318559453
1118,0.382606552963895
1131,0.335228421990255
1133,0.772261794943326
1135,0.952652967640476
1138,0.387562278877377
1139,0.795167708093581
1142,0.372707803876187
1151,0.391172572817604
1152,0.393593998738394
1155,0.75874976969921
1165,0.366106915648148
1167,0.976742618099597
1172,0.387233263757212
1174,0.74880510520548
1180,0.403482323150541
1200,0.324877250555405
1202,0.340212897457686
1227,0.611358451703437
1228,0.66909324287531
1229,0.359931270476667
1237,0.457835899807752
1241,0.328118572267039
1256,0.294189222106607
1279,0.436781999944857
1293,0.366217981220948
1295,0.3725347132977
1319,0.757225828912405
1320,0.381577410112821
1321,0.740446846945586
1322,0.551048667394422
1334,0.304759324053965
1351,0.730161315428817
1373,0.297305200186059
1375,0.319809958683814
1380,0.41312455027142
1382,0.81718698260861
1385,0.396858302609703
1399,0.40699079884431
1403,0.949149638799583
1428,0.294146488347016
1434,0.291148952226979
1444,0.953471939714364
1448,0.384858807837079
1466,0.83025409656982
1476,0.399021124981406
1478,0.388605447398638
1485,0.336141869098204
1491,0.729909535832473
1494,0.582899119693824
1500,0.417564723486767
1501,0.620675867713384
1503,0.40279209258696
1519,0.66903670341506
1524,0.399959281075172
1529,0.722554591937602
1533,0.694354852333696
1538,0.983064555671866
1539,0.335088428386882
1546,0.362855104269367
1555,0.332314772607646
1559,0.370039976733193
1563,0.526254120401116
1565,0.743897631531402
1574,0.359038696593408
1591,0.328122786743339
1594,0.305766451707108
1605,0.292115480846612
1611,0.40191420071105
1614,0.397349258036884
1620,0.360813584316296
1626,0.292088038895307
1630,0.40462512934981
1632,0.33144723940351
1634,0.333535545733531
1643,0.315772091922955
1651,0.377776082336101
1655,0.325391665102268
1658,0.268361656262985
1659,0.334124503570991
1665,0.383618890142396
1675,0.354135123124363
1680,0.743653633423799
1690,0.352113828162869
1696,0.309469854694424
1714,0.281397652747277
1721,0.362956712594119
1726,0.384523503961397
1728,0.388951289438328
1734,0.37109528565865
1735,0.308320224476092
1740,0.387795743944133
1744,0.749181219032689
1747,0.349373012265366
1752,0.288598496772716
1763,0.726677162474328
1765,0.747241020683886
1769,0.320987030777817
1785,0.64231722698566
1787,0.339023519436702
1788,0.440783398662692
1793,0.29848267062601
1800,0.37746658580541
1825,0.398929963573288
1826,0.753038719299325
1834,0.315245545114118
1843,0.314743480922117
1844,0.306030320912879
1848,0.360919784097983
1849,0.437368690396036
1860,0.400853599799682
1863,0.40115468787194
1875,0.57788979923263
1883,0.386577282766788
1890,0.368241835857033
1892,0.387658687490154
1893,0.412184267173364
1897,0.345395232168297
1905,0.371207314576988
1908,0.545919481759857
1931,0.268026052287167
1940,0.783276376280693
1943,0.33662895241412
1947,0.279174791553984
1965,0.614426839786938
1967,0.431364290408194
1968,0.381351978829006
1972,0.757470378117404
1982,0.261424233885188
1985,0.277611061527347
2005,0.758726129836774
2010,0.779786466206184
2021,0.436096196171939
2024,0.757552887316622
2036,0.397182361313994
2043,0.594861740698468
2047,0.570897549567217
2049,0.35717499233964
2055,0.273249588163158
2065,0.42624069455051
2066,0.315767984723203
2070,0.264128239567835
2077,0.911706954739246
2085,0.731637882788702
2095,0.608376259602578
2097,0.640741024327793
2108,0.389550861153992
2112,0.731560213107741
2113,0.761925312128863
2122,0.267500208500971
2139,0.391229605632653
2144,0.614713034188701
2146,0.269606006522178
2148,0.310335357539426
2149,0.717877448339181
2157,0.334956848388528
2159,0.341079238146473
2168,0.378259829567766
2176,0.354544397201081
2178,0.596112626229902
2181,0.255321182611707
2187,0.77027894422475
2188,0.352771076107877
2190,0.297579277697639
2194,0.407509751641361
2197,0.295043920295889
2214,0.315157977578856
2217,0.288304001251689
2222,0.401073251575943
2223,0.304593565346537
2226,0.318536660442621
2230,0.711550798364511
2240,0.344435662968439
2247,0.303705478966609
2250,0.299475359642348
2259,0.564583971123565
2262,0.314548857248368
2266,0.341259560181391
2305,0.318833042766264
2310,0.311955840289661
2313,0.423610270353939
