"shot_id","shot_made_flag"
1,0.323780722583117
8,0.337270432374781
17,0.622034801161947
20,0.785821015701814
33,0.307857880304077
34,0.315243340975422
35,0.404656705327333
36,0.404439978628325
37,0.625093885261913
38,0.343307643516962
45,0.383740301133189
50,0.330368488612464
55,0.342638754665542
60,0.333964834187799
66,0.341841633801014
67,0.336898436053223
71,0.346173851625131
80,0.366061761263718
85,0.340284107549632
86,0.596477179873156
95,0.585864462730004
104,0.328016986094749
113,0.313268270501719
123,0.332617019463449
126,0.834396211615428
133,0.64710145280511
141,0.329666080173608
144,0.349404566485334
150,0.701089891248187
152,0.328114426219214
153,0.656276624844161
156,0.266159947189773
159,0.960099423561286
165,0.645817033134615
172,0.310236529769293
182,0.906473941929674
192,0.350142914144201
193,0.841737883008812
196,0.302405969941454
202,0.343617711197074
210,0.352105622919899
211,0.337752103101558
228,0.97227386552407
257,0.345862590933385
260,0.327247664495767
264,0.347452230080849
267,0.575055840572515
279,0.959617604284214
282,0.32652451337679
293,0.314372676990519
299,0.727854487717316
300,0.543433565086217
301,0.792937980635596
317,0.337780533121098
327,0.322066374777873
328,0.331870719669726
335,0.378205828865753
346,0.750123682745813
348,0.348043594052543
365,0.316862142152757
390,0.670652752486175
391,0.783643833687193
392,0.775434427284371
397,0.322248871560617
418,0.328016986094749
428,0.14168185194212
434,0.672106643756804
439,0.382528221848369
440,0.346362597660152
456,0.365699883075371
459,0.350142914144201
472,0.345567976418726
480,0.330945464518882
491,0.330375701007853
497,0.345672577505035
509,0.327091861827122
511,0.321659823608415
523,0.14168185194212
533,0.338312630683408
544,0.358558567250498
546,0.341113011182816
555,0.785777798516215
558,0.316862142152757
560,0.347825838852588
573,0.343521982242388
591,0.328054736409876
596,0.335932977581569
597,0.342305655374635
601,0.640771070469694
605,0.338734534486527
617,0.332730512772137
628,0.302405969941454
634,0.338952618234121
646,0.33356673340101
649,0.344171890555932
651,0.776639922538762
654,0.844934267386697
656,0.391526590474422
657,0.326590075436988
669,0.338167052909199
670,0.960195137269334
693,0.6112355046142
694,0.32010980829001
699,0.330146814835875
711,0.343287614212662
718,0.34607200982438
722,0.34234893121672
723,0.338627979388099
725,0.587760471124146
734,0.344266583718505
735,0.420718393522201
737,0.832182879455839
746,0.345333911288781
747,0.561732277783366
766,0.344121256411875
767,0.344292339775436
771,0.307769512311893
773,0.317678866762345
774,0.339712370364324
783,0.335003869644022
784,0.331093144839455
789,0.338925147121368
792,0.323405290191085
804,0.333045227548862
809,0.348675539434885
812,0.324846810057523
813,0.316614552784369
817,0.337658644161965
820,0.332310917937323
825,0.329171007799911
826,0.324103236855325
829,0.318837204403956
855,0.346173851625131
859,0.677279970017601
862,0.334148929288317
870,0.346396795186461
876,0.337797225997532
880,0.313557657976204
886,0.991368099780001
889,0.849815914210659
891,0.394674494285347
897,0.984326352052854
902,0.326222242471317
903,0.338633689096017
908,0.313673179082034
909,0.321147173850746
920,0.335347238717567
922,0.34683295847208
924,0.518742964975998
932,0.328054736409876
934,0.335563632447645
937,0.344363032608997
941,0.29966531588643
943,0.342961337168072
950,0.33162607013716
952,0.37588289640137
954,0.947310991973198
963,0.32652451337679
975,0.314975218884923
979,0.334275663517359
981,0.334341415111064
983,0.14168185194212
985,0.420484447163165
989,0.406130316748293
995,0.345862590933385
998,0.338932815504282
1008,0.328041760239114
1019,0.572793810607454
1023,0.32177983699978
1026,0.310821010802949
1029,0.647589831662945
1034,0.71873186768753
1036,0.582892544342135
1038,0.326258113118382
1039,0.415448147685136
1051,0.384719439283869
1052,0.329545406896976
1066,0.333288370080114
1087,0.323668199834065
1092,0.183318675606057
1094,0.79696314708591
1098,0.331222096317942
1099,0.332971755589054
1102,0.340602128308513
1118,0.345372853112244
1131,0.344501466537538
1133,0.746638114955566
1135,0.981939500816038
1138,0.445398556069483
1139,0.753238388392114
1142,0.346396795186461
1151,0.325761256424457
1152,0.316862142152757
1155,0.749248937878113
1165,0.310821010802949
1167,0.931646772388516
1172,0.415258949319566
1174,0.837550489943938
1180,0.412731254511049
1200,0.332305199610316
1202,0.327236186579891
1227,0.698633136598043
1228,0.482638628431826
1229,0.328681179385488
1237,0.413418971862833
1241,0.328518674831935
1256,0.322505002703687
1279,0.349761697172192
1293,0.206966164519313
1295,0.339363486727377
1319,0.742619463769374
1320,0.347545371333908
1321,0.751116788267331
1322,0.541869233136823
1334,0.277416346363311
1351,0.740286566906659
1373,0.330665954586643
1375,0.324656444564529
1380,0.351323110296511
1382,0.848266131089649
1385,0.472367942319704
1399,0.342751391881528
1403,0.9322570758059
1428,0.349419098909051
1434,0.328695592324083
1444,0.980111819061627
1448,0.341800315760275
1466,0.742281740991432
1476,0.333131516481121
1478,0.326590075436988
1485,0.33484182963036
1491,0.695113014362797
1494,0.555775176601698
1500,0.350243921820489
1501,0.68417097679526
1503,0.346069384034747
1519,0.590280976839972
1524,0.311938103896335
1529,0.828457099374539
1533,0.640405572262122
1538,0.995552359041327
1539,0.334587492367587
1546,0.406842373530358
1555,0.329302581743344
1559,0.303767384887641
1563,0.559090065165148
1565,0.738713267885119
1574,0.306089245527595
1591,0.301728509183951
1594,0.34631609186639
1605,0.310821010802949
1611,0.339139415839992
1614,0.309841700919733
1620,0.340522645911226
1626,0.344677579391279
1630,0.304886905210404
1632,0.348835773370361
1634,0.345207311000607
1643,0.318650919185355
1651,0.349013507491259
1655,0.330349445251318
1658,0.330009757679626
1659,0.345807783229157
1665,0.300254836207287
1675,0.334887016664119
1680,0.846570467271733
1690,0.320254791401623
1696,0.342219555769355
1714,0.342961337168072
1721,0.338144877715109
1726,0.333275979709639
1728,0.33256687149386
1734,0.327797987905014
1735,0.323108763447465
1740,0.349761697172192
1744,0.738007312729839
1747,0.326195840370148
1752,0.353308097736254
1763,0.742988954819821
1765,0.76255528072647
1769,0.338925147121368
1785,0.722772652356449
1787,0.334373178396862
1788,0.404522607688779
1793,0.334341415111064
1800,0.324328955359926
1825,0.343884227862752
1826,0.754909854649028
1834,0.313557657976204
1843,0.349825778654835
1844,0.301728509183951
1848,0.347252419266126
1849,0.385595143085594
1860,0.393312267389031
1863,0.402219197156188
1875,0.781451878133512
1883,0.33986216658494
1890,0.342412731631898
1892,0.317678866762345
1893,0.343542887874982
1897,0.320254791401623
1905,0.34323377646915
1908,0.68417097679526
1931,0.347545371333908
1940,0.817817049645582
1943,0.321047526794818
1947,0.302405969941454
1965,0.527753230405177
1967,0.343542887874982
1968,0.343183246258015
1972,0.773620665465079
1982,0.317751411560491
1985,0.348272702477922
2005,0.632286512067262
2010,0.686995608247088
2021,0.337649843494613
2024,0.801921217281864
2036,0.335932977581569
2043,0.655945532133454
2047,0.546810222708931
2049,0.338895098581092
2055,0.334726260698784
2065,0.325071310477892
2066,0.315243340975422
2070,0.310236529769293
2077,0.91400046214357
2085,0.744492199945831
2095,0.604138108634496
2097,0.67409147136893
2108,0.416532734399927
2112,0.664804850548659
2113,0.720417944568707
2122,0.14168185194212
2139,0.331556444768891
2144,0.698049929000244
2146,0.325034974579095
2148,0.14168185194212
2149,0.58400128705327
2157,0.345807783229157
2159,0.338948773200519
2168,0.329841004445341
2176,0.334563360171497
2178,0.644249513915742
2181,0.327434413362303
2187,0.668737922780136
2188,0.355164418558311
2190,0.343369343872139
2194,0.421938878144796
2197,0.340065811039373
2214,0.319192913922448
2217,0.183318675606057
2222,0.324028259929324
2223,0.326572332369491
2226,0.347112280566914
2230,0.810663978624718
2240,0.441104308816
2247,0.273599322642719
2250,0.336505418486018
2259,0.681777595677911
2262,0.337649843494613
2266,0.333045227548862
2305,0.345424012808226
2310,0.343426303850651
2313,0.401585919714179
2319,0.746405973819968
2320,0.682332640053773
2345,0.335563632447645
2350,0.667108891376435
2356,0.329302581743344
2360,0.543844603040649
2370,0.344118024085891
2386,0.337270432374781
2398,0.313557657976204
2414,0.666146130888638
2435,0.756825515028821
2439,0.226268032336559
2446,0.705631064127302
2458,0.323405290191085
2465,0.343617711197074
2466,0.340793890586351
2470,0.344750320323708
2495,0.729832795949361
2501,0.335482897545489
2507,0.34585172030967
2533,0.322066374777873
2537,0.331538011417851
2538,0.328118246740168
2541,0.335347238717567
2542,0.755111628237233
2544,0.859367672267305
2554,0.327092365277054
2555,0.325034974579095
2565,0.477745819995178
2575,0.756861703036618
2586,0.3976835879016
2588,0.317751411560491
2594,0.673469365006563
2617,0.44700768380098
2618,0.339813664630513
2623,0.992725752840602
2631,0.398107237639059
2640,0.3470847524992
2642,0.761257858602547
2647,0.345009193254901
2663,0.328576610238003
2664,0.321659823608415
2676,0.328681179385488
2680,0.989668572152906
2681,0.337707962658709
2691,0.326234918607604
2693,0.313268270501719
2695,0.407008688069322
2704,0.340224756641346
2708,0.342982215259158
2709,0.966239749483857
2717,0.782709528141423
2722,0.345567976418726
2728,0.273599322642719
2732,0.779563659551062
2743,0.348111138891038
2752,0.311196695077842
2757,0.823959807195189
2761,0.379237086912681
2769,0.338952618234121
2771,0.329699825520552
2774,0.360340481657552
2776,0.337752103101558
2781,0.339394844320126
2793,0.337752103101558
2799,0.344784606321478
2803,0.3368160304153
2811,0.347662902621504
2818,0.338948773200519
2824,0.371595878664579
2828,0.790191562682239
2829,0.334352478370047
2830,0.332448623655909
2842,0.683899088781518
2847,0.619159505738664
2848,0.338807934243095
2868,0.273599322642719
2870,0.335932977581569
2885,0.14168185194212
2886,0.314054832105184
2889,0.577816925828301
2903,0.326803434190069
2904,0.750366421673167
2918,0.770213385943434
2919,0.33130953000796
2922,0.34683295847208
2923,0.331064595097237
2931,0.337691560709866
2945,0.323624548244389
2955,0.334313834565514
2957,0.655236092437725
2960,0.777284690041873
2963,0.334458926251094
2966,0.843337235447709
2972,0.788113786985157
2974,0.333288370080114
2982,0.346440820138467
2984,0.701031134599092
3016,0.403537048119724
3021,0.323583026901136
3023,0.733579132072898
3025,0.328041760239114
3029,0.330838798746589
3034,0.732814948852178
3038,0.338992108970899
3040,0.37588289640137
3051,0.850109927817422
3062,0.313673179082034
3069,0.342368915751901
3071,0.313268270501719
3076,0.988044529301696
