shot_id,shot_made_flag
1,0.339404409
8,0.349998222
17,0.615755775
20,0.724097686
33,0.318400215
34,0.441239651
35,0.456122911
36,0.439405222
37,0.605257453
38,0.356878817
45,0.373729835
50,0.338212691
55,0.344734922
60,0.269774954
66,0.267509311
67,0.309070652
71,0.38567623
80,0.268990576
85,0.28506839
86,0.58500182
95,0.645150687
104,0.382704547
113,0.409677595
123,0.316973917
126,0.78772811
133,0.555344177
141,0.258299305
144,0.424774516
150,0.635553149
152,0.418922282
153,0.628025496
156,0.357192261
159,0.920536729
165,0.641352271
172,0.424051268
182,0.852847855
192,0.377723215
193,0.605574166
196,0.335774626
202,0.348319943
210,0.342534058
211,0.407361119
228,0.92382288
257,0.379422329
260,0.395567046
264,0.378739849
267,0.665139523
279,0.914277307
282,0.42594566
293,0.325208912
299,0.823780932
300,0.678872401
301,0.805513755
317,0.372749012
327,0.36760164
328,0.305955389
335,0.353927422
346,0.784567277
348,0.271210684
365,0.384117799
390,0.640926994
391,0.694065644
392,0.765845411
397,0.372587707
418,0.381607734
428,0.222268709
434,0.57976244
439,0.528015335
440,0.412177566
456,0.411410626
459,0.310396265
472,0.413198867
480,0.27336122
491,0.316460272
497,0.416282213
509,0.378717997
511,0.391313705
523,0.241966893
533,0.400546475
544,0.339587605
546,0.390240793
555,0.736696796
558,0.333984119
560,0.328462517
573,0.29657547
591,0.425057691
596,0.341335069
597,0.388614033
601,0.556118043
605,0.402827399
617,0.348272376
628,0.281303452
634,0.367728464
646,0.268829151
649,0.398744117
651,0.71202312
654,0.857010212
656,0.432459193
657,0.452124107
669,0.354216357
670,0.872336794
693,0.69020261
694,0.323585652
699,0.408412514
711,0.41682251
718,0.347943837
722,0.314428051
723,0.369064052
725,0.696064372
734,0.366893924
735,0.465287783
737,0.784273828
746,0.300659569
747,0.619161705
766,0.367800359
767,0.383593019
771,0.287613731
773,0.256932762
774,0.377239418
783,0.278478856
784,0.356130363
789,0.308160182
792,0.344866519
804,0.331931215
809,0.407559205
812,0.307570303
813,0.348227004
817,0.370806374
820,0.362693917
825,0.362028016
826,0.361002408
829,0.405609213
855,0.394835609
859,0.774462086
862,0.373282416
870,0.339582684
876,0.36329967
880,0.349099695
886,0.95958068
889,0.814985248
891,0.417888377
897,0.966434467
902,0.323802618
903,0.363041052
908,0.333441157
909,0.357588754
920,0.30880481
922,0.364241506
924,0.57769762
932,0.351077323
934,0.336665271
937,0.357502411
941,0.346576218
943,0.359700957
950,0.393353768
952,0.32638819
954,0.90570041
963,0.341521483
975,0.35834023
979,0.392153239
981,0.393285608
983,0.204505211
985,0.486311859
989,0.473384252
995,0.405524597
998,0.361748156
1008,0.235269274
1019,0.640887349
1023,0.409367005
1026,0.317470927
1029,0.702350754
1034,0.826899592
1036,0.684573065
1038,0.280959924
1039,0.629081399
1051,0.373812846
1052,0.296880924
1066,0.307348855
1087,0.28828417
1092,0.276057792
1094,0.686100253
1098,0.383995243
1099,0.411983755
1102,0.345653995
1118,0.362262171
1131,0.280613514
1133,0.669562856
1135,0.905290146
1138,0.478939302
1139,0.825862646
1142,0.417629645
1151,0.375394766
1152,0.377772861
1155,0.647517143
1165,0.330042375
1167,0.854094137
1172,0.395561843
1174,0.708605166
1180,0.437070929
1200,0.422247326
1202,0.367792679
1227,0.6095712
1228,0.583916452
1229,0.336297046
1237,0.418593256
1241,0.404919248
1256,0.284914371
1279,0.370176008
1293,0.259341666
1295,0.310247533
1319,0.711514377
1320,0.363171628
1321,0.830297638
1322,0.723134884
1334,0.259459001
1351,0.671624742
1373,0.360701927
1375,0.285816064
1380,0.387286162
1382,0.644246343
1385,0.452438934
1399,0.364121365
1403,0.763513283
1428,0.284667234
1434,0.341799628
1444,0.943854764
1448,0.370019467
1466,0.820142642
1476,0.398139906
1478,0.421295267
1485,0.375332903
1491,0.661967073
1494,0.657532275
1500,0.365186809
1501,0.660280853
1503,0.447534804
1519,0.601382567
1524,0.332064965
1529,0.746327057
1533,0.659512186
1538,0.968531016
1539,0.383504846
1546,0.393454783
1555,0.317355513
1559,0.403688882
1563,0.694995669
1565,0.7619678
1574,0.35421426
1591,0.315151902
1594,0.272384815
1605,0.258198803
1611,0.452316366
1614,0.343241694
1620,0.350665562
1626,0.33468242
1630,0.383559395
1632,0.381460487
1634,0.33466238
1643,0.310536121
1651,0.426755866
1655,0.384452818
1658,0.308566968
1659,0.392349496
1665,0.3579536
1675,0.368230193
1680,0.666325998
1690,0.364089488
1696,0.317154112
1714,0.283358598
1721,0.395692569
1726,0.453654657
1728,0.405726929
1734,0.355480029
1735,0.33531682
1740,0.387509696
1744,0.762475321
1747,0.337284747
1752,0.294393063
1763,0.687127241
1765,0.709210044
1769,0.347305105
1785,0.674336635
1787,0.326140558
1788,0.376942467
1793,0.308783062
1800,0.363642618
1825,0.385328741
1826,0.727953153
1834,0.336848419
1843,0.381958303
1844,0.36929236
1848,0.324409196
1849,0.360683287
1860,0.378871343
1863,0.371191014
1875,0.623239568
1883,0.404304438
1890,0.389163716
1892,0.35900453
1893,0.402075485
1897,0.358307149
1905,0.42590926
1908,0.556241316
1931,0.329867907
1940,0.772104179
1943,0.357283014
1947,0.20965707
1965,0.752642016
1967,0.364280086
1968,0.372557621
1972,0.786144941
1982,0.304249443
1985,0.300899838
2005,0.714613575
2010,0.725259428
2021,0.378509236
2024,0.735132042
2036,0.420249527
2043,0.628543092
2047,0.582386957
2049,0.435094167
2055,0.299785364
2065,0.421802159
2066,0.319393948
2070,0.283775786
2077,0.904862588
2085,0.595924577
2095,0.650328371
2097,0.649787793
2108,0.380281881
2112,0.687759444
2113,0.684222145
2122,0.202730144
2139,0.397829335
2144,0.60582742
2146,0.241715202
2148,0.190997475
2149,0.648823309
2157,0.330996092
2159,0.347444144
2168,0.376297258
2176,0.389830207
2178,0.634198936
2181,0.266012409
2187,0.754731298
2188,0.276080737
2190,0.263496888
2194,0.344112544
2197,0.276122418
2214,0.35266342
2217,0.20963164
2222,0.416423636
2223,0.358499756
2226,0.331210924
2230,0.62517025
2240,0.321294495
2247,0.354054387
2250,0.376896607
2259,0.529006388
2262,0.352169952
2266,0.372433836
2305,0.35960545
2310,0.337468773
2313,0.345464992
2319,0.802998976
2320,0.714568658
2345,0.254956938
2350,0.700292561
2356,0.383702034
2360,0.60601202
2370,0.413152355
2386,0.373288892
2398,0.353887608
2414,0.631161304
2435,0.782233732
2439,0.309304751
2446,0.785340997
2458,0.286271073
2465,0.284817291
2466,0.348952999
2470,0.297184763
2495,0.681392142
2501,0.315646046
2507,0.250635052
2533,0.197315777
2537,0.384015399
2538,0.259947787
2541,0.273440512
2542,0.74775346
2544,0.786437798
2554,0.220796904
2555,0.189155754
2565,0.475310513
2575,0.694233677
2586,0.451775935
2588,0.446368421
2594,0.673561032
2617,0.41510903
2618,0.31868265
2623,0.951723789
2631,0.607230018
2640,0.285470519
2642,0.707101048
2647,0.381454057
2663,0.405079707
2664,0.358044062
2676,0.401525443
2680,0.931678476
2681,0.411031285
2691,0.371570125
2693,0.388144079
2695,0.419828606
2704,0.28458359
2708,0.338632006
2709,0.951636536
2717,0.760163075
2722,0.392985876
2728,0.366771935
2732,0.723403605
2743,0.365752658
2752,0.251646547
2757,0.665137589
2761,0.302324212
2769,0.209697045
2771,0.342718887
2774,0.316697445
2776,0.348239535
2781,0.308736347
2793,0.322153536
2799,0.298930867
2803,0.322778432
2811,0.413504544
2818,0.320608609
2824,0.519451302
2828,0.791377644
2829,0.338615989
2830,0.337819429
2842,0.727212581
2847,0.655828999
2848,0.322772898
2868,0.373676777
2870,0.281525476
2885,0.241721532
2886,0.368508481
2889,0.6141121
2903,0.397720344
2904,0.656090989
2918,0.762131212
2919,0.332215381
2922,0.347574805
2923,0.328640519
2931,0.330764512
2945,0.356194798
2955,0.353360982
2957,0.566756203
2960,0.663891343
2963,0.333867531
2966,0.738817799
2972,0.672576342
2974,0.36225407
2982,0.289647536
2984,0.625314655
3016,0.422086893
3021,0.319303619
3023,0.724840368
3025,0.424647693
3029,0.280792042
3034,0.690154615
3038,0.331735496
3040,0.411258829
3051,0.782259406
3062,0.319474797
3069,0.325317782
3071,0.409759729
3076,0.936278382
3079,0.306349489
3081,0.288233313
3082,0.334660346
3084,0.833727933
3098,0.342767005
3104,0.373816457
3105,0.39727939
3114,0.750691639
3118,0.380746291
3122,0.289071063
3132,0.233498923
3138,0.390178956
3141,0.348478665
3156,0.670505029
3162,0.70538637
3167,0.368969429
3170,0.373788958
3171,0.283540731
3172,0.358114529
3176,0.96918869
3180,0.389756585
3189,0.323663203
3198,0.31401522
3206,0.374313863
3215,0.327548124
3222,0.626878711
3228,0.330569454
3229,0.301878419
3232,0.274572328
3233,0.217479391
3238,0.371242642
3256,0.372250615
3264,0.643912864
3273,0.39334957
3275,0.617505619
3285,0.503956908
3289,0.238000015
3294,0.334453669
3306,0.430028637
3311,0.752114682
3318,0.365355731
3322,0.586372119
3324,0.338661213
3334,0.61290128
3341,0.389002581
3345,0.272034546
3346,0.947917572
3352,0.28247673
3368,0.301829252
3371,0.176402858
3372,0.41400913
3375,0.40559047
3384,0.308608383
3387,0.295913617
3393,0.373917947
3406,0.423351738
3411,0.522896464
3412,0.568246147
3414,0.541595225
3417,0.588159244
3420,0.810551098
3423,0.805798899
3436,0.287558835
3438,0.687605751
3442,0.23028265
3443,0.363042865
3451,0.30166822
3461,0.391616019
3489,0.289465115
3491,0.498771292
3510,0.662042585
3515,0.534576795
3527,0.364775273
3530,0.315577089
3540,0.331198963
3582,0.213685238
3604,0.286885333
3605,0.325216693
3609,0.255582365
3624,0.20230336
3628,0.763386774
3630,0.30813933
3641,0.279252069
3642,0.307019317
3648,0.381626925
3650,0.937765451
3652,0.922329646
3660,0.396093852
3664,0.263716528
3670,0.294076578
3672,0.334976208
3680,0.345487654
3682,0.951737921
3685,0.534896547
3686,0.295114363
3689,0.354596102
3705,0.341342216
3712,0.247900905
3713,0.287174956
3719,0.271833019
3721,0.265674782
3723,0.781446288
3724,0.264060592
3727,0.256686907
3733,0.510642161
3734,0.417585648
